ego_id,alter_id,is_study_peer,first_saved_week,last_saved_week,total_weeks_saved
31583,ext_d6195343,0,79,79,1
31583,ext_d6ebc114,0,65,81,5
31583,ext_d8021216,0,65,81,5
31583,ext_da5d3506,0,65,89,9
31583,ext_db34e902,0,79,79,1
31583,ext_dc20e6d9,0,65,82,6
31583,ext_de14892e,0,65,82,6
31583,ext_de61e466,0,65,82,7
31583,ext_deae7e8f,0,65,82,6
31583,ext_dfb75d53,0,79,79,1
31583,ext_e0af1b9c,0,79,79,1
31583,ext_e0e61625,0,65,82,7
31583,ext_e0f12e6b,0,65,89,8
31583,ext_e335769d,0,65,82,7
31583,ext_e4221c77,0,65,82,7
31583,ext_e684ac4f,0,79,79,1
31583,ext_e7260648,0,65,82,6
31583,ext_e88f9367,0,65,82,7
31583,ext_e89cc456,0,79,79,1
31583,ext_ed0d0884,0,65,82,6
31583,ext_ed425ea0,0,65,82,6
31583,ext_ed5a3ab7,0,65,81,5
31583,ext_ed8324d3,0,65,82,6
31583,ext_edb1784f,0,65,82,7
31583,ext_ee77e370,0,65,82,7
31583,ext_ef451011,0,65,81,5
31583,ext_f0400888,0,65,82,6
31583,ext_f0cd45e6,0,65,82,7
31583,ext_f0ddea71,0,79,79,1
31583,ext_f11d8d3b,0,65,82,7
31583,ext_f1ac8d38,0,65,82,7
31583,ext_f45d67b7,0,65,81,5
31583,ext_f50a8872,0,65,89,10
31583,ext_f5873318,0,65,82,7
31583,ext_f7490b5d,0,65,82,7
31583,ext_f783232a,0,65,82,6
31583,ext_f7b4c803,0,65,82,7
31583,ext_f8365d04,0,65,82,6
31583,ext_f8ae9a0c,0,65,82,7
31583,ext_f8da5d33,0,65,89,8
31583,ext_f9d90e41,0,65,82,7
31583,ext_fdabd4d7,0,65,82,7
31583,ext_fe3146ae,0,65,82,7
31583,ext_ff86a4dc,0,79,79,1
32100,32100,1,85,138,22
32100,82060,1,85,93,6
32100,86610,1,85,138,22
32100,ext_00f20a16,0,85,138,22
32100,ext_04b8c534,0,85,138,22
32100,ext_0554b345,0,85,138,22
32100,ext_0688ea3b,0,85,138,22
32100,ext_07de20bb,0,85,138,22
32100,ext_08815b79,0,107,138,14
32100,ext_0a72beda,0,85,138,22
32100,ext_0aae93bd,0,85,138,22
32100,ext_0ce41381,0,85,138,22
32100,ext_0e53ea98,0,85,138,22
32100,ext_0f3b0afb,0,85,138,22
32100,ext_0f850ef7,0,85,138,22
32100,ext_1045e07e,0,132,138,7
32100,ext_114b2238,0,85,138,22
32100,ext_1216e843,0,85,138,22
32100,ext_137b5762,0,85,138,22
32100,ext_149605fa,0,132,138,7
32100,ext_1832a13f,0,85,138,22
32100,ext_18d8b584,0,85,138,22
32100,ext_1c8e0f0a,0,85,138,22
32100,ext_1d1d0ca7,0,85,96,8
32100,ext_1e04d436,0,85,138,22
32100,ext_21a0ae5b,0,89,138,20
32100,ext_21d9c3c8,0,96,138,15
32100,ext_228e5545,0,85,138,22
32100,ext_232cb767,0,85,138,22
32100,ext_23cac54b,0,85,138,22
32100,ext_25d5d187,0,85,138,22
32100,ext_278818cc,0,85,138,22
32100,ext_280809b3,0,94,138,16
32100,ext_2813eaf0,0,85,138,22
32100,ext_290a6caf,0,85,138,22
32100,ext_2969ff98,0,85,138,22
32100,ext_29876e6a,0,94,138,16
32100,ext_2a069432,0,85,138,22
32100,ext_2b58b5dc,0,85,138,22
32100,ext_2ffd68fb,0,107,138,14
32100,ext_31f21d80,0,85,138,22
32100,ext_3374c77c,0,85,138,22
32100,ext_33d59612,0,85,138,22
32100,ext_340bcf77,0,85,138,22
32100,ext_34448f74,0,85,138,22
32100,ext_372906d8,0,85,138,22
32100,ext_379437ed,0,91,138,18
32100,ext_381a8165,0,85,138,22
32100,ext_3822a955,0,85,138,22
32100,ext_38d7910d,0,85,138,22
32100,ext_3a225c28,0,124,138,12
32100,ext_3b2af2ae,0,85,138,22
32100,ext_3d082ce2,0,85,138,22
32100,ext_3d6b759d,0,85,138,22
32100,ext_4115e86c,0,90,138,19
32100,ext_413722b3,0,85,138,22
32100,ext_416ef834,0,85,138,22
32100,ext_41d42b53,0,85,138,22
32100,ext_41d7d058,0,85,138,22
32100,ext_41ed9007,0,85,138,22
32100,ext_45c37b30,0,85,138,22
32100,ext_45d4e809,0,85,138,22
32100,ext_4b706d29,0,138,138,1
32100,ext_4b7d7bd2,0,85,138,22
32100,ext_4f191d49,0,128,138,10
32100,ext_4f325c07,0,85,138,22
32100,ext_531e4778,0,107,138,14
32100,ext_533e3839,0,85,138,22
32100,ext_5366d88b,0,85,138,22
32100,ext_53c6ca08,0,85,138,22
32100,ext_55d12aae,0,85,138,22
32100,ext_57219986,0,85,138,22
32100,ext_5c90392d,0,85,138,22
32100,ext_5cb344d5,0,85,138,22
32100,ext_5e51c681,0,85,138,22
32100,ext_62874df1,0,85,138,22
32100,ext_6400bc05,0,85,138,22
32100,ext_661545c8,0,85,138,22
32100,ext_66d55ef3,0,85,138,22
32100,ext_66fb5873,0,85,138,22
32100,ext_67752a58,0,85,138,22
32100,ext_699ba7e3,0,85,138,22
32100,ext_69bd2375,0,85,138,22
32100,ext_6c421653,0,85,138,22
32100,ext_6cc582e3,0,85,138,22
32100,ext_6e08c26c,0,85,138,22
32100,ext_6ea8b875,0,85,138,22
32100,ext_70b65485,0,85,138,22
32100,ext_70bafcc7,0,85,138,22
32100,ext_71568d70,0,85,138,22
32100,ext_72c9266b,0,85,96,8
32100,ext_75806fa9,0,85,138,22
32100,ext_75f6e977,0,85,138,22
32100,ext_78347134,0,85,138,22
32100,ext_78a34430,0,85,138,22
32100,ext_7b336575,0,85,138,22
32100,ext_7c1f2beb,0,85,138,22
32100,ext_7cd9217a,0,85,138,22
32100,ext_800266df,0,85,138,22
32100,ext_8043fb5c,0,85,138,22
32100,ext_80a2df4c,0,107,138,14
32100,ext_80fe436a,0,85,138,22
32100,ext_8589af3e,0,85,138,22
32100,ext_86388003,0,85,138,22
32100,ext_878ba49a,0,85,138,22
32100,ext_87ed04f8,0,85,138,22
32100,ext_88f546e0,0,85,138,22
32100,ext_8cc2f680,0,85,138,22
32100,ext_8d88fdc5,0,85,138,22
32100,ext_8fcd57a8,0,89,138,20
32100,ext_9153bfcd,0,85,138,22
32100,ext_91cf7e8f,0,85,138,22
32100,ext_920fa711,0,85,138,22
32100,ext_96e870bb,0,94,138,16
32100,ext_975a3ce5,0,132,138,7
32100,ext_97858033,0,85,138,22
32100,ext_9a184474,0,85,138,22
32100,ext_9a66db77,0,96,138,15
32100,ext_9a862c54,0,85,138,22
32100,ext_9c7659eb,0,85,138,22
32100,ext_9c953296,0,85,138,22
32100,ext_9cc6f048,0,85,138,22
32100,ext_a3ef67b9,0,85,138,22
32100,ext_a406fa95,0,85,138,22
32100,ext_a6a43f8b,0,85,138,22
32100,ext_a801fa40,0,134,138,5
32100,ext_a8327658,0,85,138,22
32100,ext_abd84697,0,85,138,22
32100,ext_abff857f,0,85,138,23
32100,ext_ad0bfebd,0,85,138,22
32100,ext_ad42c9a0,0,85,138,22
32100,ext_aed46132,0,85,138,22
32100,ext_b1e1b16b,0,85,138,22
32100,ext_b2b00b7f,0,90,138,18
32100,ext_b41326d4,0,132,138,7
32100,ext_b44b250d,0,85,138,22
32100,ext_b773cde5,0,85,138,22
32100,ext_b8dc6d7a,0,85,138,22
32100,ext_bacfaf4c,0,85,138,22
32100,ext_bc3ad5c4,0,85,138,22
32100,ext_bcf4de28,0,85,138,22
32100,ext_bd70a7fd,0,85,138,22
32100,ext_bfc8f3b9,0,85,138,22
32100,ext_c069ed65,0,85,138,22
32100,ext_c1a8e9d4,0,85,138,22
32100,ext_c530a5eb,0,85,138,22
32100,ext_c5b575bb,0,85,138,22
32100,ext_c62442fc,0,85,138,22
32100,ext_c90dc935,0,85,138,22
32100,ext_c926177f,0,85,138,22
32100,ext_c9e73dc2,0,85,138,22
32100,ext_ca3aa5df,0,85,138,22
32100,ext_ca81453d,0,85,138,22
32100,ext_cb4c088e,0,85,138,22
32100,ext_cbf35317,0,85,138,22
32100,ext_cc61d425,0,85,138,22
32100,ext_d12e7878,0,85,138,22
32100,ext_d28a21b1,0,93,138,17
32100,ext_d3e2c566,0,85,138,22
32100,ext_d42f7a60,0,85,138,22
32100,ext_d52798e3,0,85,138,22
32100,ext_d5611251,0,85,138,22
32100,ext_d5c42a7b,0,124,138,12
32100,ext_d6484273,0,85,138,22
32100,ext_d7a327ea,0,85,138,22
32100,ext_d910b823,0,85,138,22
32100,ext_d9d326fc,0,85,132,16
32100,ext_d9fc0d75,0,85,138,22
32100,ext_da72198d,0,96,138,15
32100,ext_da91e87b,0,85,138,22
32100,ext_dc12f481,0,85,138,22
32100,ext_dd09b0a0,0,85,138,22
32100,ext_dd7c237f,0,85,138,22
32100,ext_dfa79642,0,93,138,17
32100,ext_dfc12383,0,85,138,22
32100,ext_e2fdf307,0,85,138,22
32100,ext_e3970d5a,0,85,138,22
32100,ext_e3a40b0b,0,85,138,22
32100,ext_e45391d2,0,85,138,22
32100,ext_e563f27d,0,85,138,22
32100,ext_e61722a0,0,85,138,22
32100,ext_e78abd7a,0,107,127,4
32100,ext_ea64c747,0,85,138,22
32100,ext_ea6d5c88,0,85,138,22
32100,ext_ed3f951c,0,86,138,21
32100,ext_eddb9a98,0,85,138,22
32100,ext_eea707b9,0,85,138,22
32100,ext_f0adfcb1,0,85,138,22
32100,ext_f23c3b05,0,85,138,22
32100,ext_f261617c,0,85,138,22
32100,ext_f29bc5c3,0,85,138,22
32100,ext_f33c0f23,0,85,138,22
32100,ext_f3c68b02,0,124,138,12
32100,ext_f40888c7,0,85,138,22
32100,ext_f6b79014,0,85,138,22
32100,ext_f7cde210,0,94,138,16
32100,ext_fa918aaa,0,85,138,22
32100,ext_fa9c05cd,0,85,138,22
32100,ext_fb791fd8,0,85,138,22
32100,ext_fbf5f67c,0,85,138,22
32100,ext_fc4c240e,0,85,138,22
32100,ext_fdefba65,0,85,138,22
32100,ext_fe1ea749,0,85,138,22
32174,23144,1,60,105,46
32174,63188,1,60,105,46
32174,80193,1,60,105,46
32174,ext_01b81ae1,0,60,105,46
32174,ext_0318c89b,0,60,105,46
32174,ext_04f13864,0,60,105,46
32174,ext_064dae3e,0,60,105,46
32174,ext_08167842,0,89,105,17
32174,ext_08e933a9,0,60,105,46
32174,ext_0a13fa14,0,60,105,46
32174,ext_0a1cf134,0,60,105,46
32174,ext_0aa8629f,0,60,105,46
32174,ext_0b90bea2,0,102,105,4
32174,ext_0ccf696a,0,62,105,44
32174,ext_0d489bd5,0,60,105,46
32174,ext_0e29809c,0,60,105,46
32174,ext_0fd36888,0,60,105,46
32174,ext_1112b2cc,0,60,105,46
32174,ext_129eee42,0,74,105,32
32174,ext_12aae71e,0,60,105,46
32174,ext_18ec7f3a,0,85,105,21
32174,ext_191dabc1,0,98,105,8
32174,ext_1dc6d3d2,0,60,105,46
32174,ext_1f933f4b,0,98,105,8
32174,ext_2417146f,0,77,105,29
32174,ext_29faa115,0,60,105,46
32174,ext_2a00459c,0,81,105,25
32174,ext_2aca75a9,0,60,105,46
32174,ext_2c7248ea,0,60,105,46
32174,ext_308a28aa,0,60,105,46
32174,ext_31925bc3,0,86,105,20
32174,ext_32c6fb8a,0,60,105,46
32174,ext_35295c93,0,60,105,46
32174,ext_35545439,0,77,105,29
32174,ext_36c1e59e,0,89,105,17
32174,ext_379463a6,0,60,105,46
32174,ext_38a8206b,0,98,105,8
32174,ext_3fbd4596,0,80,105,26
32174,ext_46a0b9b9,0,60,105,46
32174,ext_4b6b8a54,0,64,105,42
32174,ext_4db6c45e,0,60,105,46
32174,ext_52781d3a,0,60,105,46
32174,ext_55ae19f4,0,60,105,46
32174,ext_5cb344d5,0,60,105,46
32174,ext_5e98828a,0,60,105,46
32174,ext_5faa0c90,0,89,105,17
32174,ext_6191f752,0,60,105,46
32174,ext_623997d3,0,84,105,22
32174,ext_63d22b2f,0,60,105,46
32174,ext_64511378,0,61,105,45
32174,ext_650407a8,0,60,105,46
32174,ext_66b52eaa,0,60,105,46
32174,ext_6732b14e,0,60,105,46
32174,ext_67c48eac,0,60,105,46
32174,ext_6973e55d,0,60,105,46
32174,ext_6a5c98bd,0,60,105,46
32174,ext_6d7e08c0,0,60,105,46
32174,ext_6e520968,0,60,105,46
32174,ext_70420d5c,0,60,105,46
32174,ext_72c7db0e,0,60,105,46
32174,ext_73d293f9,0,60,105,46
32174,ext_75ddf495,0,60,105,46
32174,ext_776bc061,0,60,105,46
32174,ext_781e2a2d,0,60,105,46
32174,ext_797c461e,0,65,105,41
32174,ext_7bd4282f,0,60,105,46
32174,ext_7e7eab75,0,60,105,46
32174,ext_8018ccee,0,86,105,20
32174,ext_84bfa35c,0,60,105,46
32174,ext_85949c81,0,60,105,46
32174,ext_8723f266,0,60,105,46
32174,ext_8b7018ef,0,98,105,8
32174,ext_8c8a171c,0,60,105,46
32174,ext_8cb7e05e,0,60,105,46
32174,ext_8dbe4755,0,60,105,46
32174,ext_8f8da653,0,76,105,30
32174,ext_92db4db4,0,60,105,46
32174,ext_94121a97,0,60,105,46
32174,ext_95ac2267,0,60,105,46
32174,ext_9728f1b1,0,78,105,28
32174,ext_97a715b6,0,60,105,46
32174,ext_97df0633,0,60,105,46
32174,ext_9b301971,0,60,105,46
32174,ext_9c20500f,0,60,105,46
32174,ext_9c9f9fb7,0,60,105,46
32174,ext_a107e29d,0,60,105,46
32174,ext_a14e4bae,0,60,105,46
32174,ext_a4a9cd83,0,60,105,46
32174,ext_a5be4688,0,99,105,7
32174,ext_aa4ceb71,0,85,105,21
32174,ext_aaed7c57,0,60,105,46
32174,ext_ab19d475,0,60,105,46
32174,ext_afe739d4,0,60,105,46
32174,ext_b062c55b,0,60,105,46
32174,ext_b150025b,0,60,105,46
32174,ext_b56938a8,0,60,105,46
32174,ext_ba293b06,0,65,105,41
32174,ext_bc41bc71,0,67,105,39
32174,ext_bd15d91a,0,60,105,46
32174,ext_bd2dd1a0,0,60,105,46
32174,ext_c0b6d12a,0,89,105,17
32174,ext_c180d419,0,84,105,22
32174,ext_c34b7d06,0,85,105,21
32174,ext_c3cb7900,0,89,105,17
32174,ext_c3ea2c85,0,60,105,46
32174,ext_c4ea5251,0,60,105,46
32174,ext_c6259d90,0,74,105,32
32174,ext_c7bc78dd,0,60,105,46
32174,ext_c99ee068,0,68,105,38
32174,ext_caa2384e,0,98,105,8
32174,ext_cab8fdd0,0,86,105,20
32174,ext_caf96ead,0,68,105,38
32174,ext_d226190d,0,60,105,46
32174,ext_d398f510,0,60,105,46
32174,ext_d675d9c6,0,60,105,46
32174,ext_d97ab730,0,86,105,20
32174,ext_da781f89,0,60,105,46
32174,ext_dab1d179,0,60,105,46
32174,ext_dd82515d,0,89,105,17
32174,ext_e4d9b15b,0,60,105,46
32174,ext_e50f90c2,0,60,105,46
32174,ext_e60abf79,0,60,105,46
32174,ext_e61cd9e6,0,60,105,46
32174,ext_e9d7080f,0,60,105,46
32174,ext_ea407a00,0,60,105,46
32174,ext_f08dbf27,0,60,105,46
32174,ext_f1ac8d38,0,60,105,46
32174,ext_f2968722,0,60,105,46
32174,ext_f50c6689,0,60,105,46
32174,ext_f6edd105,0,60,105,46
32174,ext_f735e3a7,0,60,105,46
32174,ext_f7e69f27,0,60,105,46
32174,ext_fa6288be,0,60,105,46
32174,ext_fa8d6700,0,101,105,5
32174,ext_fd4ab1d9,0,60,105,46
32174,ext_fdcaa1bd,0,60,105,46
32174,ext_ff02aa7f,0,64,105,42
32174,ext_ff597576,0,60,105,46
32899,26425,1,60,134,40
32899,57637,1,60,134,40
32899,60482,1,60,134,40
32899,89827,1,119,134,10
32899,ext_044a2719,0,64,134,39
32899,ext_0861e572,0,60,134,40
32899,ext_0dbd9930,0,60,97,16
32899,ext_0ee50b49,0,60,134,22
32899,ext_11f8d68a,0,60,134,40
32899,ext_121579a1,0,90,134,28
32899,ext_13d410ec,0,60,134,40
32899,ext_1ce2b05c,0,60,134,40
32899,ext_1dfa69ea,0,60,134,40
32899,ext_1e3060f6,0,114,134,14
32899,ext_2f3fd6ed,0,60,134,40
32899,ext_42e02d6d,0,64,134,39
32899,ext_47c1c75a,0,80,134,33
32899,ext_47e54f7f,0,106,134,22
32899,ext_4bb9a18a,0,60,134,40
32899,ext_4d96905b,0,60,134,40
32899,ext_52f8da4d,0,60,104,18
32899,ext_55656cd1,0,129,134,5
32899,ext_5c282e80,0,60,134,40
32899,ext_5e98828a,0,108,134,20
32899,ext_5e9dfa3c,0,60,134,40
32899,ext_61341d1b,0,60,83,9
32899,ext_62e604f3,0,60,134,40
32899,ext_73da4fc8,0,60,134,40
32899,ext_75ba287c,0,111,134,17
32899,ext_75c54fb4,0,60,134,40
32899,ext_75d96227,0,60,134,40
32899,ext_81b4ba52,0,60,134,40
32899,ext_867b7132,0,60,134,40
32899,ext_94784602,0,114,134,14
32899,ext_ab12ce88,0,114,134,14
32899,ext_ac052a06,0,60,134,40
32899,ext_b0fba4c2,0,60,134,40
32899,ext_b2443238,0,60,134,40
32899,ext_b2f50b6a,0,60,134,40
32899,ext_bee0c926,0,60,134,40
32899,ext_bf5a2e3f,0,60,134,40
32899,ext_c71469ce,0,76,134,35
32899,ext_cb4ef0b9,0,60,134,40
32899,ext_d190f641,0,60,86,11
32899,ext_d5923c0d,0,87,134,29
32899,ext_d83c7b0f,0,108,134,20
32899,ext_dcfce3dc,0,60,134,40
32899,ext_dd4b2a4e,0,60,76,6
32899,ext_e476d065,0,60,134,40
32899,ext_e7b271e0,0,60,134,40
32899,ext_e8854942,0,60,134,40
32899,ext_eabaded5,0,60,134,40
32899,ext_ed2c3d20,0,85,134,31
32899,ext_f5c3e992,0,60,134,40
32899,ext_fd41a13d,0,60,134,40
34250,25947,1,69,104,20
34250,40557,1,69,104,20
34250,50947,1,69,104,20
34250,78062,1,69,104,20
34250,ext_00655f5d,0,98,104,3
34250,ext_04291c85,0,69,104,20
34250,ext_045d7c00,0,98,104,3
34250,ext_0564a033,0,69,104,20
34250,ext_06bcb54a,0,69,104,20
34250,ext_08814c13,0,69,104,20
34250,ext_08d4d1ba,0,87,104,6
34250,ext_0966a7e9,0,87,104,6
34250,ext_0a3c83ee,0,84,104,8
34250,ext_0b60270b,0,69,104,20
34250,ext_0e437405,0,69,104,20
34250,ext_0f0ee48f,0,69,104,20
34250,ext_0ffdbd3b,0,69,104,20
34250,ext_121bfd8f,0,102,104,2
34250,ext_14d04e4f,0,69,104,17
34250,ext_15af18e2,0,69,104,19
34250,ext_15f17003,0,69,104,20
34250,ext_1e4a741b,0,98,104,3
34250,ext_2097d69e,0,69,104,19
34250,ext_21d6f24c,0,69,104,20
34250,ext_2237ed21,0,69,104,20
34250,ext_232205b7,0,69,104,20
34250,ext_23230c29,0,87,104,6
34250,ext_2689ec78,0,69,104,20
34250,ext_26fb4085,0,69,104,20
34250,ext_2764d4ce,0,69,104,17
34250,ext_2793be81,0,69,104,20
34250,ext_2899a572,0,69,104,20
34250,ext_2b9691b7,0,69,104,20
34250,ext_2c1ecb29,0,69,104,20
34250,ext_2db542df,0,69,104,20
34250,ext_2ef20580,0,69,104,19
34250,ext_310c8139,0,69,104,20
34250,ext_33507ba7,0,69,104,20
34250,ext_3478d87c,0,69,104,17
34250,ext_39fc222e,0,69,104,20
34250,ext_3ba8524e,0,76,104,11
34250,ext_3c64717c,0,98,104,3
34250,ext_3e1186f3,0,69,104,19
34250,ext_3fcf7561,0,98,104,3
34250,ext_43bf56e0,0,69,104,20
34250,ext_44939e08,0,69,104,20
34250,ext_459ba0ee,0,69,104,20
34250,ext_45c37b30,0,69,104,20
34250,ext_46f82cf8,0,91,104,5
34250,ext_4856c6b9,0,69,104,17
34250,ext_48a192a1,0,69,104,20
34250,ext_493990c5,0,69,104,20
34250,ext_49a0c07d,0,69,104,20
34250,ext_4b424ae0,0,69,104,20
34250,ext_4e570cf9,0,69,104,19
34250,ext_5015f59a,0,69,104,20
34250,ext_5029477c,0,69,104,17
34250,ext_53044c3a,0,69,104,20
34250,ext_53a039cc,0,87,104,6
34250,ext_55682fad,0,84,104,8
34250,ext_5595dc3e,0,69,104,20
34250,ext_55f78529,0,69,104,20
34250,ext_564b8df7,0,69,104,20
34250,ext_56b8eae9,0,75,104,14
34250,ext_57543011,0,69,104,20
34250,ext_58576140,0,69,104,20
34250,ext_5973afc2,0,69,104,20
34250,ext_5b7eec14,0,69,104,20
34250,ext_5c87f388,0,69,104,20
34250,ext_5cb344d5,0,91,104,5
34250,ext_5f530d91,0,69,104,20
34250,ext_61d6afac,0,69,104,20
34250,ext_627f178f,0,69,104,20
34250,ext_640bca0d,0,69,104,20
34250,ext_6448c7f0,0,69,104,20
34250,ext_6669d177,0,69,104,19
34250,ext_66939b67,0,69,104,17
34250,ext_6bf4a8d8,0,69,104,20
34250,ext_6eff5130,0,69,104,20
34250,ext_703f7f0a,0,69,104,20
34250,ext_759493b9,0,69,104,17
34250,ext_75d36e91,0,69,104,20
34250,ext_7847a05a,0,69,104,20
34250,ext_7995d4ec,0,69,104,20
34250,ext_79c825a9,0,69,104,19
34250,ext_7bc137f2,0,69,104,20
34250,ext_7d71b849,0,69,104,19
34250,ext_7e1e4d8b,0,69,104,20
34250,ext_7e7196d4,0,98,104,3
34250,ext_7fa40a63,0,69,104,20
34250,ext_812f6657,0,69,104,20
34250,ext_826db33c,0,69,104,20
34250,ext_83106ac8,0,98,104,3
34250,ext_83377afc,0,86,104,7
34250,ext_86534742,0,69,104,17
34250,ext_8b769917,0,91,104,5
34250,ext_8c1177f4,0,74,104,15
34250,ext_8c13de1b,0,87,104,6
34250,ext_8d9fea8c,0,69,104,20
34250,ext_8fd4ca02,0,69,104,20
34250,ext_90c10483,0,69,104,17
34250,ext_927def5c,0,69,104,20
34250,ext_92b98658,0,98,104,3
34250,ext_93b6c2c8,0,69,104,20
34250,ext_93d22c4d,0,86,104,7
34250,ext_94da96ab,0,69,104,19
34250,ext_96c9e532,0,98,104,3
34250,ext_9714f286,0,69,104,20
34250,ext_97165b22,0,69,104,20
34250,ext_9723e5d2,0,98,104,3
34250,ext_98bd79ea,0,69,104,20
34250,ext_99e6b419,0,69,104,20
34250,ext_9e276c91,0,69,104,20
34250,ext_9eaa3155,0,69,104,19
34250,ext_9f45f102,0,69,104,20
34250,ext_a7accfb9,0,69,104,20
34250,ext_aacbc8cc,0,69,104,20
34250,ext_ad327a8e,0,91,104,5
34250,ext_ad679733,0,76,104,11
34250,ext_aeee700a,0,98,104,3
34250,ext_af460f22,0,69,104,20
34250,ext_af8937d8,0,69,104,20
34250,ext_b107c978,0,69,104,17
34250,ext_b1fa1ad9,0,69,104,20
34250,ext_b22ec654,0,69,104,20
34250,ext_b242935b,0,98,104,3
34250,ext_b27cbb1c,0,84,104,8
34250,ext_b282e55b,0,69,104,20
34250,ext_b6a5aacc,0,69,104,20
34250,ext_ba22b338,0,69,104,20
34250,ext_ba50a55d,0,98,104,3
34250,ext_bd3243bb,0,84,104,8
34250,ext_c00eb5f5,0,102,104,2
34250,ext_c0b6d12a,0,69,104,20
34250,ext_c1074e9f,0,98,104,3
34250,ext_c1586aa3,0,91,104,5
34250,ext_c1d21c97,0,69,104,20
34250,ext_c1f489b4,0,69,104,17
34250,ext_c2e0bfe3,0,69,104,19
34250,ext_c34014d4,0,69,104,17
34250,ext_ca108877,0,86,104,7
34250,ext_ca905683,0,91,104,5
34250,ext_cb3274f0,0,69,104,20
34250,ext_ccedb846,0,91,104,5
34250,ext_cd98095a,0,91,104,5
34250,ext_cdc651a2,0,69,104,20
34250,ext_ce283529,0,69,104,20
34250,ext_cffb2d47,0,69,104,20
34250,ext_d02ae593,0,69,104,17
34250,ext_d071063c,0,69,104,20
34250,ext_d1df23b0,0,69,104,20
34250,ext_d22c0164,0,69,104,20
34250,ext_d3e88e94,0,69,104,20
34250,ext_d4188979,0,69,104,20
34250,ext_d46f010d,0,86,104,7
34250,ext_d4cfbe62,0,69,104,17
34250,ext_d6bf761f,0,69,104,19
34250,ext_d893cc45,0,69,104,20
34250,ext_d90f3a6e,0,69,104,20
34250,ext_d9e26911,0,98,104,3
34250,ext_ddcae882,0,69,104,20
34250,ext_de052920,0,69,104,20
34250,ext_dfcf591d,0,69,104,20
34250,ext_e02ebd7c,0,69,104,17
34250,ext_e119d5f0,0,69,104,20
34250,ext_e1590a8d,0,69,104,20
34250,ext_e51e4639,0,69,104,17
34250,ext_ea7dff15,0,69,104,20
34250,ext_eb6bd619,0,91,104,5
34250,ext_ec478d1c,0,69,104,20
34250,ext_ecaba253,0,69,104,20
34250,ext_ed83a9fd,0,69,104,20
34250,ext_ee2e156a,0,69,104,20
34250,ext_ef1aea72,0,69,104,20
34250,ext_efa4a1c5,0,69,104,19
34250,ext_f102c51f,0,69,104,17
34250,ext_f57df97e,0,69,104,20
34250,ext_f677f0a9,0,69,104,20
34250,ext_f679337f,0,69,104,20
34250,ext_f8a3f97a,0,69,104,20
34250,ext_f8e2b12b,0,69,104,20
34250,ext_f8f28a08,0,69,104,17
34250,ext_f9f7abae,0,69,104,20
34250,ext_fdade877,0,69,104,20
34250,ext_ff26b6c9,0,69,104,20
34853,34853,1,59,89,25
34853,48187,1,59,89,25
34853,77824,1,59,89,25
34853,79877,1,61,89,23
34853,88175,1,78,89,7
34853,ext_00ac68bd,0,59,89,25
34853,ext_0127d02f,0,59,89,25
34853,ext_03668a47,0,59,89,25
34853,ext_03c54503,0,59,89,25
34853,ext_0471b2a7,0,59,89,25
34853,ext_04c4652f,0,59,89,25
34853,ext_05d9652a,0,59,89,25
34853,ext_07d56c1a,0,38,58,20
34853,ext_0a72778c,0,59,89,25
34853,ext_0aac73ee,0,65,89,19
34853,ext_0bb40276,0,59,89,25
34853,ext_0d4a428d,0,38,58,20
34853,ext_0d8ee66f,0,59,89,25
34853,ext_0ddc0efe,0,59,89,25
34853,ext_0e64465a,0,38,58,20
34853,ext_0f66f61c,0,59,89,25
34853,ext_105cf8b6,0,59,89,25
34853,ext_13142840,0,59,89,25
34853,ext_136825d4,0,59,89,25
34853,ext_1486b5f6,0,59,89,25
34853,ext_14db01cf,0,59,89,25
34853,ext_1641afd6,0,59,89,25
34853,ext_171b9747,0,59,89,25
34853,ext_19020864,0,59,89,25
34853,ext_1957e01f,0,59,89,25
34853,ext_1a05d7c3,0,59,89,25
34853,ext_1c10579e,0,38,58,20
34853,ext_1c2f7e09,0,59,89,25
34853,ext_1c38c99f,0,59,89,25
34853,ext_1c93aeff,0,76,89,9
34853,ext_1cc59126,0,59,89,25
34853,ext_1e3060f6,0,59,89,25
34853,ext_1eb62149,0,59,89,25
34853,ext_1ec5a90f,0,59,89,25
34853,ext_209a816a,0,59,89,25
34853,ext_20cc960f,0,59,89,25
34853,ext_218c6cd5,0,59,89,25
34853,ext_24731d56,0,59,89,25
34853,ext_24b0d50b,0,59,89,25
34853,ext_24ce89b5,0,59,89,25
34853,ext_253aab72,0,77,77,1
34853,ext_26286037,0,59,89,25
34853,ext_27ab8134,0,59,89,25
34853,ext_2ba467f1,0,59,89,25
34853,ext_2bab0d1e,0,67,89,17
34853,ext_2d804df0,0,59,89,25
34853,ext_2e2d5f02,0,59,89,25
34853,ext_2fc92766,0,59,89,25
34853,ext_2ff75b0a,0,59,89,25
34853,ext_2ffb3da4,0,59,89,25
34853,ext_30767cdb,0,59,89,25
34853,ext_31e11efc,0,68,89,16
34853,ext_32f355f2,0,59,89,25
34853,ext_33bc1487,0,59,89,25
34853,ext_33f62f89,0,59,89,25
34853,ext_3441250d,0,59,89,25
34853,ext_3591e4a6,0,59,89,25
34853,ext_365a745c,0,59,89,25
34853,ext_3751c16a,0,59,89,25
